6273;Recruit Posting Ticket (Cleric/Mobile);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6274;Recruit Posting Ticket (Wizard/Mobile);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6275;Recruit Posting Ticket (Sword/Stationary);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6276;Recruit Posting Ticket (Spear/Stationary);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6277;Recruit Posting Ticket (Bow/Stationary);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6278;Recruit Posting Ticket (Cleric/Stationary);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6279;Recruit Posting Ticket (Wizard/Stationary);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6280;Recruit Posting Ticket (Sword/Mobile);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6281;Recruit Posting Ticket (Spear/Mobile);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6282;Recruit Posting Ticket (Bow/Mobile);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6283;Recruit Posting Ticket (Cleric/Mobile);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6284;Recruit Posting Ticket (Wizard/Mobile);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6285;Recruit Posting Ticket (Sword/Stationary);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6286;Recruit Posting Ticket (Spear/Stationary);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6287;Recruit Posting Ticket (Bow/Stationary);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6288;Recruit Posting Ticket (Cleric/Stationary);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6289;Recruit Posting Ticket (Wizard/Stationary);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6290;Recruit Posting Ticket (Sword/Mobile);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6291;Recruit Posting Ticket (Spear/Mobile);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6292;Recruit Posting Ticket (Bow/Mobile);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6293;Recruit Posting Ticket (Cleric/Mobile);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6294;Recruit Posting Ticket (Wizard/Mobile);false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6295;Nephilim Warrior Posting Ticket;false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6296;Nephilim Shaman Posting Ticket;false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6297;Nephilim Warrior Posting Ticket;false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6298;Nephilim Shaman Posting Ticket;false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6299;Nephilim Warrior Posting Ticket;false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6300;Nephilim Shaman Posting Ticket;false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6301;Nephilim Warrior Posting Ticket;false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6302;Nephilim Shaman Posting Ticket;false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6303;Nephilim Warrior Posting Ticket;false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6304;Nephilim Shaman Posting Ticket;false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6305;Nephilim Warrior Posting Ticket;false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6306;Nephilim Shaman Posting Ticket;false;castle_guard;0;stackable;paper;none;-1;0;0;true;true;true;true
6316;Food for Wyvern;false;none;10;stackable;liquid;none;-1;300;0;true;true;true;true
6317;Mixing Manual;false;none;20;normal;liquid;none;-1;0;0;true;false;true;true
6318;Blood Fire;false;quest;50;stackable;liquid;none;-1;0;0;true;true;true;true
6319;Mimir's Elixir;false;quest;0;stackable;crystal;none;-1;0;0;false;false;true;false
6320;Pure Silver;false;quest;0;stackable;liquid;none;-1;0;0;true;true;true;true
6321;True Gold;false;quest;0;stackable;crystal;none;-1;0;0;false;false;true;false
6322;Sage's Stone;false;quest;0;stackable;crystal;none;-1;0;0;false;false;true;false
6329;Recipe: Sealed Phoenix Necklace(70%);false;recipe;30;stackable;liquid;none;-1;34800;0;true;true;true;true
6330;Recipe: Sealed Phoenix Necklace(100%);false;recipe;30;stackable;liquid;none;-1;69600;0;true;true;true;true
6331;Recipe: Sealed Phoenix Earring(70%);false;recipe;30;stackable;liquid;none;-1;26200;0;true;true;true;true
6332;Recipe: Sealed Phoenix Earring(100%);false;recipe;30;stackable;liquid;none;-1;52400;0;true;true;true;true
6333;Recipe: Sealed Phoenix Ring(70%);false;recipe;30;stackable;liquid;none;-1;17420;0;true;true;true;true
6334;Recipe: Sealed Phoenix Ring(100%);false;recipe;30;stackable;liquid;none;-1;34840;0;true;true;true;true
6335;Recipe: Sealed Majestic Necklace(70%);false;recipe;30;stackable;liquid;none;-1;52000;0;true;true;true;true
6336;Recipe: Sealed Majestic Necklace(100%);false;recipe;30;stackable;liquid;none;-1;104000;0;true;true;true;true
6337;Recipe: Sealed Majestic Earring(70%);false;recipe;30;stackable;liquid;none;-1;39000;0;true;true;true;true
6338;Recipe: Sealed Majestic Earring(100%);false;recipe;30;stackable;liquid;none;-1;78000;0;true;true;true;true
6339;Recipe: Sealed Majestic Ring(70%);false;recipe;30;stackable;liquid;none;-1;26000;0;true;true;true;true
6340;Recipe: Sealed Majestic Ring(100%);false;recipe;30;stackable;liquid;none;-1;52000;0;true;true;true;true
6341;Sealed Phoenix Earring Gemstone;false;material;60;stackable;liquid;none;-1;7231;0;true;true;true;true
6342;Sealed Majestic Earring Gemstone;false;material;60;stackable;liquid;none;-1;8829;0;true;true;true;true
6343;Sealed Phoenix Necklace Beads;false;material;60;stackable;liquid;none;-1;9354;0;true;true;true;true
6344;Sealed Majestic Necklace Beads;false;material;60;stackable;liquid;none;-1;13643;0;true;true;true;true
6345;Sealed Phoenix Ring Gemstone;false;material;60;stackable;liquid;none;-1;5228;0;true;true;true;true
6346;Sealed Majestic Ring Gemstone;false;material;60;stackable;liquid;none;-1;6143;0;true;true;true;true
6350;Amulet: Pa'agrio's Honor;false;spellbook;120;stackable;paper;none;-1;8700;0;true;true;true;true
6351;Amulet: Ritual of Life;false;spellbook;120;stackable;paper;none;-1;8200;0;true;true;true;true
6352;Spellbook: Prayer;false;spellbook;120;stackable;paper;none;-1;8700;0;true;true;true;true
6353;Blue Gemstone;false;none;0;stackable;liquid;none;-1;0;0;true;true;true;true
6360;Blue Seal Stone;false;none;0;asset;gold;none;-1;3;0;true;true;true;true
6361;Green Seal Stone;false;none;0;asset;gold;none;-1;5;0;true;true;true;true
6362;Red Seal Stone;false;none;0;asset;gold;none;-1;10;0;true;true;true;true
6363;Stolen Infernium Ore;false;none;0;stackable;steel;none;-1;100;0;true;true;true;true
6387;Blessed Scroll of Resurrection for Pets;false;scroll;120;stackable;paper;none;-1;6000;0;true;true;true;true
6388;Lord of the Manor's Certificate of Approval;false;none;0;stackable;liquid;none;-1;0;0;true;true;true;true
6389;Squash Seed;false;none;0;stackable;paper;none;-1;0;0;true;false;true;true
6390;Large Squash Seed;false;none;0;stackable;paper;none;-1;0;0;true;false;true;true
6391;Pollen;false;none;0;stackable;paper;none;-1;0;0;true;true;true;true
6392;Event - Medal;false;none;0;stackable;steel;none;-1;0;0;true;true;true;true
6393;Event - Glittering Medal;false;none;0;stackable;steel;none;-1;0;0;true;true;true;true
6395;Amulet: Chant of Predator;false;spellbook;120;stackable;paper;none;-1;4600;0;true;true;true;true
6396;Amulet: Chant of Eagle;false;spellbook;120;stackable;paper;none;-1;4600;0;true;true;true;true
6397;Amulet: Chant of Vampire;false;spellbook;120;stackable;paper;none;-1;3850;0;true;true;true;true
6398;Spellbook: Body of Avatar;false;spellbook;120;stackable;paper;none;-1;4600;0;true;true;true;true
6399;Badge of Rabbit;false;quest;0;stackable;crystal;none;-1;0;0;false;false;true;false
6400;Badge of Hyena;false;quest;0;stackable;crystal;none;-1;0;0;false;false;true;false
6401;Badge of Fox;false;quest;0;stackable;crystal;none;-1;0;0;false;false;true;false
6402;Badge of Wolf;false;quest;0;stackable;crystal;none;-1;0;0;false;false;true;false
6403;Star Shard;false;none;0;stackable;steel;none;-1;0;0;true;true;true;true
6404;Gunpowder;false;none;0;stackable;steel;none;-1;0;0;true;true;true;true
6405;Magnesium;false;none;0;stackable;steel;none;-1;0;0;true;true;true;true
6406;Firework;false;none;0;stackable;steel;none;-1;0;0;true;true;true;true
6407;Large Firework;false;none;0;stackable;steel;none;-1;0;0;true;true;true;true
6409;2006 Battle Tournament - CP Potion;false;potion;500;stackable;liquid;none;-1;0;0;true;true;true;true
6410;2006 Battle Tournament - Quick Healing Potion;false;potion;180;stackable;liquid;none;-1;0;0;true;true;true;true
6411;Small Nimble Green Fish;false;none;100;stackable;paper;none;-1;138;0;true;true;true;true
6412;Small Ugly Green Fish;false;none;100;stackable;paper;none;-1;141;0;true;true;true;true
6413;Small Pudgy Green Fish;false;none;100;stackable;paper;none;-1;153;0;true;true;true;true
6414;Nimble Green Fish;false;none;100;stackable;paper;none;-1;167;0;true;true;true;true
6415;Ugly Green Fish;false;none;100;stackable;paper;none;-1;187;0;true;true;true;true
6416;Pudgy Green Fish;false;none;100;stackable;paper;none;-1;208;0;true;true;true;true
6417;Large Nimble Green Fish;false;none;100;stackable;paper;none;-1;0;0;true;true;true;true
6418;Large Ugly Green Fish;false;none;100;stackable;paper;none;-1;248;0;true;true;true;true
6419;Large Pudgy Green Fish;false;none;100;stackable;paper;none;-1;265;0;true;true;true;true
6420;Small Jade Nimble Fish;false;none;100;stackable;paper;none;-1;285;0;true;true;true;true
6421;Small Jade Ugly Fish;false;none;100;stackable;paper;none;-1;295;0;true;true;true;true
6422;Small Jade Fat Fish;false;none;100;stackable;paper;none;-1;310;0;true;true;true;true
6423;Jade Nimble Fish;false;none;100;stackable;paper;none;-1;325;0;true;true;true;true
6424;Jade Ugly Fish;false;none;100;stackable;paper;none;-1;340;0;true;true;true;true
6425;Jade Fat Fish;false;none;100;stackable;paper;none;-1;355;0;true;true;true;true
6426;Big Jade Nimble Fish;false;none;100;stackable;paper;none;-1;365;0;true;true;true;true
6427;Big Jade Ugly Fish;false;none;100;stackable;paper;none;-1;375;0;true;true;true;true
6428;Big Jade Fat Fish;false;none;100;stackable;paper;none;-1;385;0;true;true;true;true
6429;Small Blue Nimble Fish;false;none;100;stackable;paper;none;-1;395;0;true;true;true;true
6430;Small Blue Ugly Fish;false;none;100;stackable;paper;none;-1;400;0;true;true;true;true
6431;Small Blue Fat Fish;false;none;100;stackable;paper;none;-1;410;0;true;true;true;true
6432;Blue Nimble Fish;false;none;100;stackable;paper;none;-1;415;0;true;true;true;true
6433;Blue Ugly Fish;false;none;100;stackable;paper;none;-1;418;0;true;true;true;true
6434;Blue Fat Fish;false;none;100;stackable;paper;none;-1;420;0;true;true;true;true
6435;Big Blue Nimble Fish;false;none;100;stackable;paper;none;-1;425;0;true;true;true;true
6436;Big Blue Ugly Fish;false;none;100;stackable;paper;none;-1;431;0;true;true;true;true
6437;Big Blue Fat Fish;false;none;100;stackable;paper;none;-1;435;0;true;true;true;true
6438;Small Yellow Nimble Fish;false;none;100;stackable;paper;none;-1;442;0;true;true;true;true
6439;Small Yellow Ugly Fish;false;none;100;stackable;paper;none;-1;447;0;true;true;true;true
6440;Small Yellow Fat Fish;false;none;100;stackable;paper;none;-1;452;0;true;true;true;true
6441;Yellow Nimble Fish;false;none;100;stackable;paper;none;-1;540;0;true;true;true;true
6442;Yellow Ugly Fish;false;none;100;stackable;paper;none;-1;553;0;true;true;true;true
6443;Yellow Fat Fish;false;none;100;stackable;paper;none;-1;568;0;true;true;true;true
6444;Big Yellow Nimble Fish;false;none;100;stackable;paper;none;-1;580;0;true;true;true;true
6445;Big Yellow Ugly Fish;false;none;100;stackable;paper;none;-1;594;0;true;true;true;true
6446;Big Yellow Fat Fish;false;none;100;stackable;paper;none;-1;608;0;true;true;true;true
6447;Small Orange Nimble Fish;false;none;100;stackable;paper;none;-1;622;0;true;true;true;true
6448;Small Orange Ugly Fish;false;none;100;stackable;paper;none;-1;635;0;true;true;true;true
6449;Small Orange Fat Fish;false;none;100;stackable;paper;none;-1;649;0;true;true;true;true
6450;Orange Nimble Fish;false;none;100;stackable;paper;none;-1;663;0;true;true;true;true
6451;Orange Ugly Fish;false;none;100;stackable;paper;none;-1;776;0;true;true;true;true
6452;Orange Fat Fish;false;none;100;stackable;paper;none;-1;0;0;true;true;true;true
6453;Big Orange Nimble Fish;false;none;100;stackable;paper;none;-1;816;0;true;true;true;true
6454;Big Orange Ugly Fish;false;none;100;stackable;paper;none;-1;840;0;true;true;true;true
6455;Big Orange Fat Fish;false;none;100;stackable;paper;none;-1;858;0;true;true;true;true
6456;Small Purple Nimble Fish;false;none;100;stackable;paper;none;-1;875;0;true;true;true;true
6457;Small Purple Ugly Fish;false;none;100;stackable;paper;none;-1;893;0;true;true;true;true
6458;Small Purple Fat Fish;false;none;100;stackable;paper;none;-1;910;0;true;true;true;true
6459;Purple Nimble Fish;false;none;100;stackable;paper;none;-1;930;0;true;true;true;true
6460;Purple Ugly Fish;false;none;100;stackable;paper;none;-1;948;0;true;true;true;true
6461;Purple Fat Fish;false;none;100;stackable;paper;none;-1;1090;0;true;true;true;true
6462;Big Purple Nimble Fish;false;none;100;stackable;paper;none;-1;1111;0;true;true;true;true
6463;Big Purple Ugly Fish;false;none;100;stackable;paper;none;-1;1133;0;true;true;true;true
6464;Big Purple Fat Fish;false;none;100;stackable;paper;none;-1;1157;0;true;true;true;true
6465;Small Red Nimble Fish;false;none;100;stackable;paper;none;-1;1277;0;true;true;true;true
6466;Small Red Ugly Fish;false;none;100;stackable;paper;none;-1;1301;0;true;true;true;true
6467;Small Red Fat Fish;false;none;100;stackable;paper;none;-1;1326;0;true;true;true;true
6468;Red Nimble Fish;false;none;100;stackable;paper;none;-1;1351;0;true;true;true;true
6469;Red Ugly Fish;false;none;100;stackable;paper;none;-1;1376;0;true;true;true;true
6470;Red Fat Fish;false;none;100;stackable;paper;none;-1;1402;0;true;true;true;true
6471;Big Red Nimble Fish;false;none;100;stackable;paper;none;-1;1577;0;true;true;true;true
6472;Big Red Ugly Fish;false;none;100;stackable;paper;none;-1;1608;0;true;true;true;true
6473;Big Red Fat Fish;false;none;100;stackable;paper;none;-1;1715;0;true;true;true;true
6474;Small White Nimble Fish;false;none;100;stackable;paper;none;-1;1747;0;true;true;true;true
6475;Small White Ugly Fish;false;none;100;stackable;paper;none;-1;1781;0;true;true;true;true
6476;Small White Fat Fish;false;none;100;stackable;paper;none;-1;1814;0;true;true;true;true
6477;White Nimble Fish;false;none;100;stackable;paper;none;-1;1849;0;true;true;true;true
6478;White Ugly Fish;false;none;100;stackable;paper;none;-1;1887;0;true;true;true;true
6479;White Fat Fish;false;none;100;stackable;paper;none;-1;1923;0;true;true;true;true
6480;Big White Nimble Fish;false;none;100;stackable;paper;none;-1;1961;0;true;true;true;true
6481;Big White Ugly Fish;false;none;100;stackable;paper;none;-1;2000;0;true;true;true;true
6482;Big White Fat Fish;false;none;100;stackable;paper;none;-1;2039;0;true;true;true;true
6483;Small Black Nimble Fish;false;none;100;stackable;paper;none;-1;0;0;true;true;true;true
6484;Small Black Ugly Fish;false;none;100;stackable;paper;none;-1;0;0;true;true;true;true
6485;Small Black Fat Fish;false;none;100;stackable;paper;none;-1;0;0;true;true;true;true
6486;Black Nimble Fish;false;none;100;stackable;paper;none;-1;2309;0;true;true;true;true
6487;Black Ugly Fish;false;none;100;stackable;paper;none;-1;2357;0;true;true;true;true
6488;Black Fat Fish;false;none;100;stackable;paper;none;-1;0;0;true;true;true;true
6489;Big Black Nimble Fish;false;none;100;stackable;paper;none;-1;0;0;true;true;true;true
6490;Big Black Ugly Fish;false;none;100;stackable;paper;none;-1;2502;0;true;true;true;true
6491;Big Black Fat Fish;false;none;100;stackable;paper;none;-1;0;0;true;true;true;true
6492;Small Green Treasure Chest;false;none;100;stackable;paper;none;-1;153;0;true;true;true;true
6493;Green Treasure Chest;false;none;100;stackable;paper;none;-1;208;0;true;true;true;true
6494;Big Green Treasure Chest;false;none;100;stackable;paper;none;-1;265;0;true;true;true;true
6495;Small Jade Treasure Chest;false;none;100;stackable;paper;none;-1;285;0;true;true;true;true
6496;Jade Treasure Chest;false;none;100;stackable;paper;none;-1;315;0;true;true;true;true
6497;Big Jade Treasure Chest;false;none;100;stackable;paper;none;-1;345;0;true;true;true;true
6498;Small Blue Treasure Chest;false;none;100;stackable;paper;none;-1;395;0;true;true;true;true
6499;Blue Treasure Chest;false;none;100;stackable;paper;none;-1;419;0;true;true;true;true
6500;Big Blue Treasure Chest;false;none;100;stackable;paper;none;-1;435;0;true;true;true;true
6501;Small Yellow Treasure Chest;false;none;100;stackable;paper;none;-1;452;0;true;true;true;true
6502;Yellow Treasure Chest;false;none;100;stackable;paper;none;-1;568;0;true;true;true;true
6503;Big Yellow Treasure Chest;false;none;100;stackable;paper;none;-1;608;0;true;true;true;true
6504;Small Orange Treasure Chest;false;none;100;stackable;paper;none;-1;649;0;true;true;true;true
6505;Orange Treasure Chest;false;none;100;stackable;paper;none;-1;792;0;true;true;true;true
6506;Big Orange Treasure Chest;false;none;100;stackable;paper;none;-1;858;0;true;true;true;true
6507;Small Purple Treasure Chest;false;none;100;stackable;paper;none;-1;910;0;true;true;true;true
6508;Purple Treasure Chest;false;none;100;stackable;paper;none;-1;1090;0;true;true;true;true
6509;Big Purple Treasure Chest;false;none;100;stackable;paper;none;-1;1157;0;true;true;true;true
6510;Small Red Treasure Chest;false;none;100;stackable;paper;none;-1;1326;0;true;true;true;true
6511;Red Treasure Chest;false;none;100;stackable;paper;none;-1;1402;0;true;true;true;true
6512;Big Red Treasure Chest;false;none;100;stackable;paper;none;-1;1715;0;true;true;true;true
6513;Small White Treasure Chest;false;none;100;stackable;paper;none;-1;1814;0;true;true;true;true
6514;White Treasure Chest;false;none;100;stackable;paper;none;-1;1923;0;true;true;true;true
6515;Big White Treasure Chest;false;none;100;stackable;paper;none;-1;2039;0;true;true;true;true
6516;Small Black Treasure Chest;false;none;100;stackable;paper;none;-1;2166;0;true;true;true;true
6517;Black Treasure Chest;false;none;100;stackable;paper;none;-1;2403;0;true;true;true;true
6518;Big Black Treasure Chest;false;none;100;stackable;paper;none;-1;0;0;true;true;true;true
6519;Green Colored Lure - Low Grade;false;lure;5;stackable;liquid;none;-1;100;0;true;true;true;true
6520;Green Colored Lure;false;lure;4;stackable;liquid;none;-1;120;0;true;true;true;true
6521;Green Colored Lure - High Grade;false;lure;3;stackable;liquid;none;-1;150;0;true;true;true;true
6522;Purple Colored Lure - Low Grade;false;lure;5;stackable;liquid;none;-1;150;0;true;true;true;true
6523;Purple Colored Lure;false;lure;4;stackable;liquid;none;-1;180;0;true;true;true;true
6524;Purple Colored Lure - High Grade;false;lure;3;stackable;liquid;none;-1;200;0;true;true;true;true
6525;Yellow Colored Lure - Low Grade;false;lure;5;stackable;liquid;none;-1;120;0;true;true;true;true
6526;Yellow Colored Lure;false;lure;4;stackable;liquid;none;-1;150;0;true;true;true;true
6527;Yellow Colored Lure - High Grade;false;lure;3;stackable;liquid;none;-1;180;0;true;true;true;true
6528;Event bait;false;lure;3;stackable;liquid;none;-1;0;0;true;true;true;true
6535;Fishing Shot: non-grade;false;shot;3;stackable;paper;none;-1;3;0;true;true;true;true
6536;Fishing Shot: D-grade;false;shot;3;stackable;paper;d;-1;5;0;true;true;true;true
6537;Fishing Shot: C-grade;false;shot;3;stackable;paper;c;-1;7;0;true;true;true;true
6538;Fishing Shot: B-grade;false;shot;3;stackable;paper;b;-1;25;0;true;true;true;true
6539;Fishing Shot: A-grade;false;shot;3;stackable;paper;a;-1;40;0;true;true;true;true
6540;Fishing Shot: S-grade;false;shot;3;stackable;paper;s;-1;50;0;true;true;true;true
6541;Blue Coba;false;none;2;stackable;paper;none;-1;1250;0;true;true;true;true
6542;Red Coba;false;none;2;stackable;paper;none;-1;1500;0;true;true;true;true
6543;Gold Coba;false;none;2;stackable;paper;none;-1;1750;0;true;true;true;true
6544;Desert Coba;false;none;2;stackable;paper;none;-1;2000;0;true;true;true;true
6545;Sea Coba;false;none;2;stackable;paper;none;-1;2250;0;true;true;true;true
6546;Twin Coba;false;none;2;stackable;paper;none;-1;2500;0;true;true;true;true
6547;King Coba;false;none;2;stackable;paper;none;-1;2750;0;true;true;true;true
6548;Alternative Blue Coba;false;none;2;stackable;paper;none;-1;1250;0;true;true;true;true
6549;Alternative Red Coba;false;none;2;stackable;paper;none;-1;1500;0;true;true;true;true
6550;Alternative Gold Coba;false;none;2;stackable;paper;none;-1;1750;0;true;true;true;true
6551;Alternative Desert Coba;false;none;2;stackable;paper;none;-1;2000;0;true;true;true;true
6552;Alternative Sea Coba;false;none;2;stackable;paper;none;-1;2250;0;true;true;true;true
6553;Alternative Twin Coba;false;none;2;stackable;paper;none;-1;2500;0;true;true;true;true
6554;Alternative King Coba;false;none;2;stackable;paper;none;-1;2750;0;true;true;true;true
6555;Ripe Blue Coba;false;none;1;stackable;paper;none;-1;0;0;true;true;true;true
6556;Ripe Red Coba;false;none;1;stackable;paper;none;-1;0;0;true;true;true;true
6557;Ripe Gold Coba;false;none;1;stackable;paper;none;-1;0;0;true;true;true;true
6558;Ripe Desert Coba;false;none;1;stackable;paper;none;-1;0;0;true;true;true;true
6559;Ripe Sea Coba;false;none;1;stackable;paper;none;-1;0;0;true;true;true;true
6560;Ripe Twin Coba;false;none;1;stackable;paper;none;-1;0;0;true;true;true;true
6561;Ripe King Coba;false;none;1;stackable;paper;none;-1;0;0;true;true;true;true
6562;Ripe Alternative Blue Coba;false;none;1;stackable;paper;none;-1;0;0;true;true;true;true
6563;Ripe Alternative Red Coba;false;none;1;stackable;paper;none;-1;0;0;true;true;true;true
6564;Ripe Alternative Gold Coba;false;none;1;stackable;paper;none;-1;0;0;true;true;true;true
6565;Ripe Alternative Desert Coba;false;none;1;stackable;paper;none;-1;0;0;true;true;true;true
6566;Ripe Alternative Sea Coba;false;none;1;stackable;paper;none;-1;0;0;true;true;true;true
6567;Ripe Alternative Twin Coba;false;none;1;stackable;paper;none;-1;0;0;true;true;true;true
6568;Ripe Alternative King Coba;false;none;1;stackable;paper;none;-1;0;0;true;true;true;true
6569;Blessed Scroll: Enchant Weapon (A);false;scroll;120;stackable;paper;none;-1;1750000;0;true;true;true;true
6570;Blessed Scroll: Enchant Armor (A);false;scroll;120;stackable;paper;none;-1;750000;0;true;true;true;true
6571;Blessed Scroll: Enchant Weapon (B);false;scroll;120;stackable;paper;none;-1;1250000;0;true;true;true;true
6572;Blessed Scroll: Enchant Armor (B);false;scroll;120;stackable;paper;none;-1;250000;0;true;true;true;true
6573;Blessed Scroll: Enchant Weapon (C);false;scroll;120;stackable;paper;none;-1;250000;0;true;true;true;true
6574;Blessed Scroll: Enchant Armor (C);false;scroll;120;stackable;paper;none;-1;100000;0;true;true;true;true
6575;Blessed Scroll: Enchant Weapon (D);false;scroll;120;stackable;paper;none;-1;150000;0;true;true;true;true
6576;Blessed Scroll: Enchant Armor (D);false;scroll;120;stackable;paper;none;-1;50000;0;true;true;true;true
6577;Blessed Scroll: Enchant Weapon (S);false;scroll;120;stackable;paper;none;-1;2250000;0;true;true;true;true
6578;Blessed Scroll: Enchant Armor (S);false;scroll;120;stackable;paper;none;-1;1250000;0;true;true;true;true
6622;Giant's Codex;false;none;10;normal;paper;none;-1;500000;0;true;true;true;true
6623;Dummy - Quest Item 1;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
6624;Dummy - Quest Item 2;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
6625;Dummy - Quest Item 3;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
6626;Dummy - Quest Item 4;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
6627;Dummy - Quest Item 5;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
6628;Dummy - Quest Item 6;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
6629;Dummy - Quest Item 7;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
6630;Dummy - Quest Item 8;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
6631;Dummy - Quest Item 9;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
6632;Dummy - Quest Item 10;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
6633;Dummy - General Item 1;false;none;0;stackable;steel;none;-1;0;0;true;true;true;true
6634;Dummy - General Item 2;false;none;0;stackable;steel;none;-1;0;0;true;true;true;true
6635;Dummy - General Item 3;false;none;0;stackable;steel;none;-1;0;0;true;true;true;true
6636;Dummy - General Item 4;false;none;0;stackable;steel;none;-1;0;0;true;true;true;true
6637;Dummy - General Item 5;false;none;0;stackable;steel;none;-1;0;0;true;true;true;true
6638;Dummy - General Item 6;false;none;0;stackable;steel;none;-1;0;0;true;true;true;true
6639;Dummy - General Item 7;false;none;0;stackable;steel;none;-1;0;0;true;true;true;true
6640;Dummy - General Item 8;false;none;0;stackable;steel;none;-1;0;0;true;true;true;true
6641;Dummy - General Item 9;false;none;0;stackable;steel;none;-1;0;0;true;true;true;true
6642;Dummy - General Item 10;false;none;0;stackable;steel;none;-1;0;0;true;true;true;true
6643;Golden Spice;false;none;40;stackable;paper;none;-1;50;0;true;true;true;true
6644;Crystal Spice;false;none;40;stackable;paper;none;-1;50;0;true;true;true;true
6645;Beast Soulshot;false;shot;1;stackable;paper;none;-1;20;0;true;true;true;true
6646;Beast Spiritshot;false;shot;2;stackable;paper;none;-1;40;0;true;true;true;true
6647;Blessed Beast Spiritshot;false;shot;2;stackable;paper;none;-1;100;0;true;true;true;true
6648;Baby Buffalo Panpipe;false;pet_collar;20;normal;leather;none;-1;0;0;true;true;true;true
6649;Baby Cougar Chime;false;pet_collar;20;normal;leather;none;-1;0;0;true;true;true;true
6650;Baby Kookaburra Ocarina;false;pet_collar;20;normal;leather;none;-1;0;0;true;true;true;true
6651;Noblesse Gate Pass;false;quest;0;stackable;paper;none;-1;0;0;false;false;true;false
6652;Scroll: Protection of Valakas;false;scroll;10;stackable;paper;none;-1;100000;0;true;true;true;true
6653;Scroll: Flames of Valakas;false;scroll;10;stackable;paper;none;-1;0;0;true;true;true;true
6654;Scroll: Flames of Valakas;false;scroll;10;stackable;paper;none;-1;40000;0;true;true;true;true
6655;Scroll: Slay Valakas;false;scroll;10;stackable;paper;none;-1;0;0;true;true;true;true
6663;Scroll of Escape: Orc Village;false;scroll;120;stackable;paper;none;-1;400;0;true;true;true;true
6664;Scroll of Escape: Silenos Village;false;scroll;120;stackable;paper;none;-1;400;0;true;true;true;true
6665;Deluxe Chest Key - Grade 1;false;none;10;stackable;steel;none;-1;0;0;true;true;true;true
6666;Deluxe Chest Key - Grade 2;false;none;10;stackable;steel;none;-1;200;0;true;true;true;true
6667;Deluxe Chest Key - Grade 3;false;none;10;stackable;steel;none;-1;320;0;true;true;true;true
6668;Deluxe Chest Key - Grade 4;false;none;10;stackable;steel;none;-1;560;0;true;true;true;true
6669;Deluxe Chest Key - Grade 5;false;none;10;stackable;steel;none;-1;860;0;true;true;true;true
6670;Deluxe Chest Key - Grade 6;false;none;10;stackable;steel;none;-1;1200;0;true;true;true;true
