9028;Shadow Item: Tallum Glaive;lrhand;true;613;1;1;chrysolite;a;232;10;pole;8;-3.00000;0;0;0;325;0;114;600;0;0;false;false;true;false
9029;Shadow Item: Dark Legion;rhand;true;440;1;1;fine_steel;a;232;10;sword;8;0.00000;0;0;0;379;0;114;600;0;0;false;false;true;false
9036;Shadow Item: Bone Shield;lhand;false;460;0;0;bone;none;0;0;none;0;0.00000;-8;90;20;0;0;0;600;0;0;false;false;true;false
9044;Shadow Item: Hoplon;lhand;true;447;0;0;fine_steel;d;0;0;none;0;0.00000;-8;128;20;0;0;0;600;0;0;false;false;true;false
9056;Shadow Item: Composite Shield;lhand;true;410;0;0;fine_steel;c;0;0;none;0;0.00000;-8;190;20;0;0;0;600;0;0;false;false;true;false
9070;Shadow Item: Zubei's Shield;lhand;true;403;0;0;mithril;b;0;0;none;0;0.00000;-8;216;20;0;0;0;600;0;0;false;false;true;false
9084;Shadow Item: Dark Crystal Shield;lhand;true;397;0;0;crystal;a;0;0;none;0;0.00000;-8;243;20;0;0;0;600;0;0;false;false;true;false
9129;Shadow Item: Shield of Nightmare;lhand;true;400;0;0;leather;a;0;0;none;0;0.00000;-8;256;20;0;0;0;600;0;0;false;false;true;false
9136;Sword of Valakas (1-Handed);rhand;true;1380;3;3;oriharukon;c;156;10;sword;8;0.00000;0;0;0;379;0;83;-1;0;0;true;true;true;true
9137;Sword of Valakas (2-Handed);lrhand;true;2180;2;2;fine_steel;d;78;10;bigsword;8;0.00000;0;0;0;325;0;39;-1;0;0;true;true;true;true
9140;Salvation Bow;lrhand;false;900;1;1;wood;none;1;1;bow;12;-3.00000;0;0;0;293;1;1;-1;0;0;false;false;false;false
9141;Redemption Bow;lrhand;false;300;1;1;wood;none;1;1;bow;12;-3.00000;0;0;0;293;1;1;60;0;0;false;false;false;false
9209;Rapier;rhand;true;1520;2;2;wood;d;36;0;rapier;10;-1.00000;0;0;0;406;0;26;-1;0;0;true;true;true;true
9210;Talwar;lrhand;true;2100;2;2;wood;d;43;0;ancient;6;2.00000;0;0;0;350;0;26;-1;0;0;true;true;true;true
9211;Talwar;lrhand;true;2100;2;2;wood;d;43;0;ancient;6;2.00000;0;0;0;350;0;26;-1;0;0;true;true;true;true
9212;Field Gun;lrhand;true;1870;3;2;wood;d;51;0;crossbow;10;-1.00000;0;0;0;303;1;26;-1;0;0;true;true;true;true
9213;Fleuret;rhand;true;1500;2;2;wood;d;46;0;rapier;10;-1.00000;0;0;0;406;0;32;-1;0;0;true;true;true;true
9214;Fleuret;rhand;true;1500;2;2;wood;d;46;0;rapier;10;-1.00000;0;0;0;406;0;32;-1;0;0;true;true;true;true
9215;Fleuret;rhand;true;1500;2;2;wood;d;46;0;rapier;10;-1.00000;0;0;0;406;0;32;-1;0;0;true;true;true;true
9216;Military Talwar;lrhand;true;2080;2;2;wood;d;55;0;ancient;6;2.00000;0;0;0;350;0;32;-1;0;0;true;true;true;true
9217;Hand Crossbow;lrhand;true;1850;4;2;wood;d;64;0;crossbow;10;-1.00000;0;0;0;303;1;32;-1;0;0;true;true;true;true
9218;Estoc;rhand;true;1470;2;2;wood;d;58;0;rapier;10;-1.00000;0;0;0;406;0;39;-1;0;0;true;true;true;true
9219;Estoc;rhand;true;1470;2;2;wood;d;58;0;rapier;10;-1.00000;0;0;0;406;0;39;-1;0;0;true;true;true;true
9220;Field Sword;lrhand;true;2060;2;2;wood;d;69;0;ancient;6;2.00000;0;0;0;350;0;39;-1;0;0;true;true;true;true
9221;Crossbow;lrhand;true;1840;4;2;wood;d;81;0;crossbow;10;-1.00000;0;0;0;303;1;39;-1;0;0;true;true;true;true
9222;wrong__;rhand;true;1450;3;3;wood;d;72;0;rapier;10;-1.00000;0;0;0;406;0;47;-1;0;0;true;true;true;true
9223;Katzbalger;lrhand;true;2020;3;3;wood;d;86;0;ancient;6;2.00000;0;0;0;350;0;47;-1;0;0;true;true;true;true
9224;Arm Breaker;lrhand;true;1820;6;3;wood;d;100;0;crossbow;10;-1.00000;0;0;0;303;1;47;-1;0;0;true;true;true;true
9225;Grand wrong__;rhand;true;1440;3;3;wood;d;83;0;rapier;10;-1.00000;0;0;0;406;0;54;-1;0;0;true;true;true;true
9226;General's Katzbalger;lrhand;true;2010;3;3;wood;d;100;0;ancient;6;2.00000;0;0;0;350;0;54;-1;0;0;true;true;true;true
9227;Cranequin;lrhand;true;1810;6;3;wood;d;117;0;crossbow;10;-1.00000;0;0;0;303;1;54;-1;0;0;true;true;true;true
9228;Soldat Estoc;rhand;true;1430;3;3;wood;c;97;0;rapier;10;-1.00000;0;0;0;406;0;61;-1;0;0;true;true;true;true
9229;Soldat Estoc - Critical Anger;rhand;true;1430;3;3;wood;c;97;0;rapier;10;-1.00000;0;0;0;406;0;61;-1;0;0;true;true;true;true
9230;Soldat Estoc - Focus;rhand;true;1430;3;3;wood;c;97;0;rapier;10;-1.00000;0;0;0;406;0;61;-1;0;0;true;true;true;true
9231;Soldat Estoc - Light;rhand;true;429;3;3;wood;c;97;0;rapier;10;-1.00000;0;0;0;406;0;61;-1;0;0;true;true;true;true
9232;Schlager;lrhand;true;1980;2;2;wood;c;116;0;ancient;6;2.00000;0;0;0;350;0;61;-1;0;0;true;true;true;true
9233;Schlager - Critical Damage;lrhand;true;1980;2;2;wood;c;116;0;ancient;6;2.00000;0;0;0;350;0;61;-1;0;0;true;true;true;true
9234;Schlager - Focus;lrhand;true;1980;2;2;wood;c;116;0;ancient;6;2.00000;0;0;0;350;0;61;-1;0;0;true;true;true;true
9235;Schlager - Light;lrhand;true;594;2;2;wood;c;116;0;ancient;6;2.00000;0;0;0;350;0;61;-1;0;0;true;true;true;true
9236;Arbalest;lrhand;true;1790;5;2;wood;c;135;0;crossbow;10;-1.00000;0;0;0;303;1;61;-1;0;0;true;true;true;true
9237;Arbalest - Guidance;lrhand;true;1790;5;2;wood;c;135;0;crossbow;10;-1.00000;0;0;0;303;1;61;-1;0;0;true;true;true;true
9238;Arbalest - Evasion;lrhand;true;1790;5;2;wood;c;135;0;crossbow;10;-1.00000;0;0;0;303;1;61;-1;0;0;true;true;true;true
9239;Arbalest - Quick Recovery;lrhand;true;1790;5;2;wood;c;135;0;crossbow;10;-1.00000;0;0;0;303;3;61;-1;0;0;true;true;true;true
9240;Chevalier Rapier;lrhand;true;1420;3;3;wood;c;111;0;rapier;10;-1.00000;0;0;0;406;0;68;-1;0;0;true;true;true;true
9241;Chevalier Rapier - Guidance;lrhand;true;1420;3;3;wood;c;111;0;rapier;10;-1.00000;0;0;0;406;0;68;-1;0;0;true;true;true;true
9242;Chevalier Rapier - Back Blow;lrhand;true;1420;3;3;wood;c;111;0;rapier;10;-1.00000;0;0;0;406;0;68;-1;0;0;true;true;true;true
9243;Chevalier Rapier - Rsk. Evasion;lrhand;true;1420;3;3;wood;c;111;0;rapier;10;-1.00000;0;0;0;406;0;68;-1;0;0;true;true;true;true
9244;Chevalier Rapier;lrhand;true;1420;3;3;wood;c;111;0;rapier;10;-1.00000;0;0;0;406;0;68;-1;0;0;true;true;true;true
9245;Chevalier Rapier - Focus;lrhand;true;1420;3;3;wood;c;111;0;rapier;10;-1.00000;0;0;0;406;0;68;-1;0;0;true;true;true;true
9246;Chevalier Rapier - Critical Damage;lrhand;true;1420;3;3;wood;c;111;0;rapier;10;-1.00000;0;0;0;406;0;68;-1;0;0;true;true;true;true
9247;Chevalier Rapier - Haste;lrhand;true;1420;3;3;wood;c;111;0;rapier;10;-1.00000;0;0;0;406;0;68;-1;0;0;true;true;true;true
9248;Chevalier Rapier;lrhand;true;1420;3;3;wood;c;111;0;rapier;10;-1.00000;0;0;0;406;0;68;-1;0;0;true;true;true;true
9249;Chevalier Rapier - Critical Damage;lrhand;true;1420;3;3;wood;c;111;0;rapier;10;-1.00000;0;0;0;406;0;68;-1;0;0;true;true;true;true
9250;Chevalier Rapier - Critical Poison;lrhand;true;1420;3;3;wood;c;111;0;rapier;10;-1.00000;0;0;0;406;0;68;-1;0;0;true;true;true;true
9251;Chevalier Rapier - Haste;lrhand;true;1420;3;3;wood;c;111;0;rapier;10;-1.00000;0;0;0;406;0;68;-1;0;0;true;true;true;true
9252;Chevalier Rapier;lrhand;true;1420;3;3;wood;c;111;0;rapier;10;-1.00000;0;0;0;406;0;68;-1;0;0;true;true;true;true
9253;Chevalier Rapier - Focus;lrhand;true;1420;3;3;wood;c;111;0;rapier;10;-1.00000;0;0;0;406;0;68;-1;0;0;true;true;true;true
9254;Chevalier Rapier - Critical Drain;lrhand;true;1420;3;3;wood;c;111;0;rapier;10;-1.00000;0;0;0;406;0;68;-1;0;0;true;true;true;true
9255;Chevalier Rapier - Critical Poison;lrhand;true;1420;3;3;wood;c;111;0;rapier;10;-1.00000;0;0;0;406;0;68;-1;0;0;true;true;true;true
9256;Ballista;lrhand;true;1770;5;2;wood;c;155;0;crossbow;10;-1.00000;0;0;0;303;3;68;-1;0;0;true;true;true;true
9257;Ballista - Guidance;lrhand;true;1770;5;2;wood;c;155;0;crossbow;10;-1.00000;0;0;0;303;3;68;-1;0;0;true;true;true;true
9258;Ballista - Miser;lrhand;true;1770;5;2;wood;c;155;0;crossbow;10;-1.00000;0;0;0;303;5;68;-1;0;0;true;true;true;true
9259;Ballista - Quick Recovery;lrhand;true;1770;5;2;wood;c;155;0;crossbow;10;-1.00000;0;0;0;303;7;68;-1;0;0;true;true;true;true
9260;Ballista;lrhand;true;1770;5;2;wood;c;155;0;crossbow;10;-1.00000;0;0;0;303;8;68;-1;0;0;true;true;true;true
9261;Ballista - Evasion;lrhand;true;1770;5;2;wood;c;155;0;crossbow;10;-1.00000;0;0;0;303;8;68;-1;0;0;true;true;true;true
9262;Ballista - Miser;lrhand;true;1770;5;2;wood;c;155;0;crossbow;10;-1.00000;0;0;0;303;8;68;-1;0;0;true;true;true;true
9263;Ballista - Cheap Shot;lrhand;true;1770;5;2;wood;c;155;0;crossbow;10;-1.00000;0;0;0;303;8;68;-1;0;0;true;true;true;true
9264;Blinzlasher;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9265;Blinzlasher - Guidance;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9266;Blinzlasher - Focus;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9267;Blinzlasher - Critical Damage;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9268;Blinzlasher;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9269;Blinzlasher - Focus;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9270;Blinzlasher - Health;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9271;Blinzlasher - Rsk. Haste;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9272;Blinzlasher;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9273;Blinzlasher - Focus;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9274;Blinzlasher - Critical Damage;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9275;Blinzlasher - Haste;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9276;Blinzlasher;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9277;Blinzlasher - Health;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9278;Blinzlasher - Focus;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9279;Blinzlasher - Light;rhand;true;420;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9280;Blinzlasher;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9281;Blinzlasher - Guidance;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9282;Blinzlasher - Critical Drain;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9283;Blinzlasher - Health;rhand;true;1400;3;3;wood;c;126;0;rapier;10;-1.00000;0;0;0;406;0;76;-1;0;0;true;true;true;true
9284;Immortal Edge;lrhand;true;1980;3;3;wood;c;151;0;ancient;6;2.00000;0;0;0;350;0;76;-1;0;0;true;true;true;true
9285;Immortal Edge - Focus;lrhand;true;1980;3;3;wood;c;151;0;ancient;6;2.00000;0;0;0;350;0;76;-1;0;0;true;true;true;true
9286;Immortal Edge - Health;lrhand;true;1980;3;3;wood;c;151;0;ancient;6;2.00000;0;0;0;350;0;76;-1;0;0;true;true;true;true
9287;Immortal Edge - Critical Drain;lrhand;true;1980;3;3;wood;c;151;0;ancient;6;2.00000;0;0;0;350;0;76;-1;0;0;true;true;true;true
9288;Tathlum;lrhand;true;1760;5;3;wood;c;176;0;crossbow;10;-1.00000;0;0;0;303;8;76;-1;0;0;true;true;true;true
9289;Tathlum - Guidance;lrhand;true;1760;5;3;wood;c;176;0;crossbow;10;-1.00000;0;0;0;303;8;76;-1;0;0;true;true;true;true
9290;Tathlum - Evasion;lrhand;true;1760;5;3;wood;c;176;0;crossbow;10;-1.00000;0;0;0;303;8;76;-1;0;0;true;true;true;true
9291;Tathlum - Miser;lrhand;true;1760;5;3;wood;c;176;0;crossbow;10;-1.00000;0;0;0;303;8;76;-1;0;0;true;true;true;true
9292;Admiral's Estoc;rhand;true;1380;3;3;wood;c;141;0;rapier;10;-1.00000;0;0;0;406;0;83;-1;0;0;true;true;true;true
9293;Admiral's Estoc - Focus;rhand;true;1380;3;3;wood;c;141;0;rapier;10;-1.00000;0;0;0;406;0;83;-1;0;0;true;true;true;true
9294;Admiral's Estoc - Critical Damage;rhand;true;1380;3;3;wood;c;141;0;rapier;10;-1.00000;0;0;0;406;0;83;-1;0;0;true;true;true;true
9295;Admiral's Estoc - Haste;rhand;true;1380;3;3;wood;c;141;0;rapier;10;-1.00000;0;0;0;406;0;83;-1;0;0;true;true;true;true
9296;Saber Tooth;lrhand;true;1950;3;3;wood;c;169;0;ancient;6;2.00000;0;0;0;350;0;83;-1;0;0;true;true;true;true
9297;Saber Tooth - Focus;lrhand;true;1950;3;3;wood;c;169;0;ancient;6;2.00000;0;0;0;350;0;83;-1;0;0;true;true;true;true
9298;Saber Tooth - Critical Damage;lrhand;true;1950;3;3;wood;c;169;0;ancient;6;2.00000;0;0;0;350;0;83;-1;0;0;true;true;true;true
9299;Saber Tooth - Haste;lrhand;true;1950;3;3;wood;c;169;0;ancient;6;2.00000;0;0;0;350;0;83;-1;0;0;true;true;true;true
9300;Sharpshooter;lrhand;true;1740;6;3;wood;c;198;0;crossbow;10;-1.00000;0;0;0;303;8;83;-1;0;0;true;true;true;true
9301;Sharpshooter - Guidance;lrhand;true;1740;6;3;wood;c;198;0;crossbow;10;-1.00000;0;0;0;303;8;83;-1;0;0;true;true;true;true
9302;Sharpshooter - Miser;lrhand;true;1740;6;3;wood;c;198;0;crossbow;10;-1.00000;0;0;0;303;8;83;-1;0;0;true;true;true;true
9303;Sharpshooter - Cheap Shot;lrhand;true;1740;6;3;wood;c;198;0;crossbow;10;-1.00000;0;0;0;303;8;83;-1;0;0;true;true;true;true
9304;Military Fleuret;rhand;true;1370;1;1;wood;b;159;0;rapier;10;-1.00000;0;0;0;406;0;91;-1;0;0;true;true;true;true
9305;Military Fleuret - Guidance;rhand;true;1370;1;1;wood;b;159;0;rapier;10;-1.00000;0;0;0;406;0;91;-1;0;0;true;true;true;true
9306;Military Fleuret - Focus;rhand;true;1370;1;1;wood;b;159;0;rapier;10;-1.00000;0;0;0;406;0;91;-1;0;0;true;true;true;true
9307;Military Fleuret - Back Blow;rhand;true;1370;1;1;wood;b;159;0;rapier;10;-1.00000;0;0;0;406;0;91;-1;0;0;true;true;true;true
9308;Innominate Victory;lrhand;true;1930;1;1;wood;b;190;0;ancient;6;2.00000;0;0;0;350;0;91;-1;0;0;true;true;true;true
9309;Innominate Victory - Health;lrhand;true;1930;1;1;wood;b;190;0;ancient;6;2.00000;0;0;0;350;0;91;-1;0;0;true;true;true;true
9310;Innominate Victory - Critical Damage;lrhand;true;1930;1;1;wood;b;190;0;ancient;6;2.00000;0;0;0;350;0;91;-1;0;0;true;true;true;true
9311;Innominate Victory - Focus;lrhand;true;1930;1;1;wood;b;190;0;ancient;6;2.00000;0;0;0;350;0;91;-1;0;0;true;true;true;true
9312;Peacemaker;lrhand;true;1720;2;1;wood;b;221;0;crossbow;10;-1.00000;0;0;0;303;9;91;-1;0;0;true;true;true;true
9313;Peacemaker - Evasion;lrhand;true;1720;2;1;wood;b;221;0;crossbow;10;-1.00000;0;0;0;303;9;91;-1;0;0;true;true;true;true
9314;Peacemaker - Critical Bleed;lrhand;true;1720;2;1;wood;b;221;0;crossbow;10;-1.00000;0;0;0;303;9;91;-1;0;0;true;true;true;true
9315;Peacemaker - Miser;lrhand;true;1720;2;1;wood;b;221;0;crossbow;10;-1.00000;0;0;0;303;9;91;-1;0;0;true;true;true;true
9316;Colichemarde;rhand;true;1350;1;1;wood;b;176;0;rapier;10;-1.00000;0;0;0;406;0;99;-1;0;0;true;true;true;true
9317;Colichemarde - Focus;rhand;true;1350;1;1;wood;b;176;0;rapier;10;-1.00000;0;0;0;406;0;99;-1;0;0;true;true;true;true
9318;Colichemarde - Critical Damage;rhand;true;1350;1;1;wood;b;176;0;rapier;10;-1.00000;0;0;0;406;0;99;-1;0;0;true;true;true;true
9319;Colichemarde - Haste;rhand;true;1350;1;1;wood;b;176;0;rapier;10;-1.00000;0;0;0;406;0;99;-1;0;0;true;true;true;true
9320;Dismantler;lrhand;true;1930;1;1;wood;b;210;0;ancient;6;2.00000;0;0;0;350;0;99;-1;0;0;true;true;true;true
9321;Dismantler - Critical Drain;lrhand;true;1930;1;1;wood;b;210;0;ancient;6;2.00000;0;0;0;350;0;99;-1;0;0;true;true;true;true
9322;Dismantler - Health;lrhand;true;1930;1;1;wood;b;210;0;ancient;6;2.00000;0;0;0;350;0;99;-1;0;0;true;true;true;true
9323;Dismantler - Critical Bleed;lrhand;true;1930;1;1;wood;b;210;0;ancient;6;2.00000;0;0;0;350;0;99;-1;0;0;true;true;true;true
9324;Hell Hound;lrhand;true;1700;2;1;wood;b;245;0;crossbow;10;-1.00000;0;0;0;303;9;99;-1;0;0;true;true;true;true
9325;Hell Hound - Guidance;lrhand;true;1700;2;1;wood;b;245;0;crossbow;10;-1.00000;0;0;0;303;9;99;-1;0;0;true;true;true;true
9326;Hell Hound - Quick Recovery;lrhand;true;1700;2;1;wood;b;245;0;crossbow;10;-1.00000;0;0;0;303;9;99;-1;0;0;true;true;true;true
9327;Hell Hound - Cheap Shot;lrhand;true;1700;2;1;wood;b;245;0;crossbow;10;-1.00000;0;0;0;303;9;99;-1;0;0;true;true;true;true
9328;White Lightning;rhand;true;1330;1;1;wood;a;193;0;rapier;10;-1.00000;0;0;0;406;0;107;-1;22000000;0;true;true;true;true
9329;White Lightning - Critical Poison;rhand;true;1330;1;1;wood;a;193;0;rapier;10;-1.00000;0;0;0;406;0;107;-1;0;0;true;true;true;true
9330;White Lightning - Haste;rhand;true;1330;1;1;wood;a;193;0;rapier;10;-1.00000;0;0;0;406;0;107;-1;0;0;true;true;true;true
9331;White Lightning - Anger;rhand;true;1330;1;1;wood;a;193;0;rapier;10;-1.00000;0;0;0;406;0;107;-1;0;0;true;true;true;true
9332;Divine Pain;lrhand;true;1900;1;1;wood;a;231;0;ancient;6;2.00000;0;0;0;350;0;107;-1;22000000;0;true;true;true;true
9333;Divine Pain - Haste;lrhand;true;1900;1;1;wood;a;231;0;ancient;6;2.00000;0;0;0;350;0;107;-1;0;0;true;true;true;true
9334;Divine Pain - Critical Damage;lrhand;true;1900;1;1;wood;a;231;0;ancient;6;2.00000;0;0;0;350;0;107;-1;0;0;true;true;true;true
9335;Divine Pain - Focus;lrhand;true;1900;1;1;wood;a;231;0;ancient;6;2.00000;0;0;0;350;0;107;-1;0;0;true;true;true;true
9336;Doomchanter;lrhand;true;1670;1;1;wood;a;270;0;crossbow;10;-1.00000;0;0;0;303;9;107;-1;22000000;0;true;true;true;true
9337;Doomchanter - Light;lrhand;true;501;1;1;wood;a;270;0;crossbow;10;-1.00000;0;0;0;303;9;107;-1;0;0;true;true;true;true
9338;Doomchanter - Critical Bleed;lrhand;true;1670;1;1;wood;a;270;0;crossbow;10;-1.00000;0;0;0;303;9;107;-1;0;0;true;true;true;true
9339;Doomchanter - Mana Up;lrhand;true;1670;1;1;wood;a;270;0;crossbow;10;-1.00000;0;0;0;303;9;107;-1;0;0;true;true;true;true
9340;Lacerator;rhand;true;1320;1;1;wood;a;210;0;rapier;10;-1.00000;0;0;0;406;0;114;-1;27000000;0;true;true;true;true
9341;Lacerator - Critical Damage;rhand;true;1320;1;1;wood;a;210;0;rapier;10;-1.00000;0;0;0;406;0;114;-1;0;0;true;true;true;true
9342;Lacerator - Health;rhand;true;1320;1;1;wood;a;210;0;rapier;10;-1.00000;0;0;0;406;0;114;-1;0;0;true;true;true;true
9343;Lacerator - Rsk. Focus;rhand;true;1320;1;1;wood;a;210;0;rapier;10;-1.00000;0;0;0;406;0;114;-1;0;0;true;true;true;true
9344;Undertaker;lrhand;true;1840;1;1;wood;a;251;0;ancient;6;2.00000;0;0;0;350;0;114;-1;27000000;0;true;true;true;true
9345;Undertaker - Health;lrhand;true;1840;1;1;wood;a;251;0;ancient;6;2.00000;0;0;0;350;0;114;-1;0;0;true;true;true;true
9346;Undertaker - Critical Bleed;lrhand;true;1840;1;1;wood;a;251;0;ancient;6;2.00000;0;0;0;350;0;114;-1;0;0;true;true;true;true
9347;Undertaker - Critical Drain;lrhand;true;1840;1;1;wood;a;251;0;ancient;6;2.00000;0;0;0;350;0;114;-1;0;0;true;true;true;true
9348;Reaper;lrhand;true;1660;1;1;wood;a;294;0;crossbow;10;-1.00000;0;0;0;303;9;114;-1;27000000;0;true;true;true;true
9349;Reaper - Cheap Shot;lrhand;true;1660;1;1;wood;a;294;0;crossbow;10;-1.00000;0;0;0;303;9;114;-1;0;0;true;true;true;true
9350;Reaper - Quick Recovery;lrhand;true;1660;1;1;wood;a;294;0;crossbow;10;-1.00000;0;0;0;303;9;114;-1;0;0;true;true;true;true
9351;Reaper - Critical Poison;lrhand;true;1660;1;1;wood;a;294;0;crossbow;10;-1.00000;0;0;0;303;9;114;-1;0;0;true;true;true;true
9352;Eclair Bijou;rhand;true;1300;1;1;wood;a;228;0;rapier;10;-1.00000;0;0;0;406;0;121;-1;32000000;0;true;true;true;true
9353;Eclair Bijou - Haste;rhand;true;1300;1;1;wood;a;228;0;rapier;10;-1.00000;0;0;0;406;0;121;-1;0;0;true;true;true;true
9354;Eclair Bijou - Health;rhand;true;1300;1;1;wood;a;228;0;rapier;10;-1.00000;0;0;0;406;0;121;-1;0;0;true;true;true;true
9355;Eclair Bijou - Critical Poison;rhand;true;1300;1;1;wood;a;228;0;rapier;10;-1.00000;0;0;0;406;0;121;-1;0;0;true;true;true;true
9356;Durendal;lrhand;true;1820;1;1;wood;a;272;0;ancient;6;2.00000;0;0;0;350;0;121;-1;32000000;0;true;true;true;true
9357;Durendal - Focus;lrhand;true;1820;1;1;wood;a;272;0;ancient;6;2.00000;0;0;0;350;0;121;-1;0;0;true;true;true;true
9358;Durendal - Haste;lrhand;true;1820;1;1;wood;a;272;0;ancient;6;2.00000;0;0;0;350;0;121;-1;0;0;true;true;true;true
9359;Durendal - Health;lrhand;true;1820;1;1;wood;a;272;0;ancient;6;2.00000;0;0;0;350;0;121;-1;0;0;true;true;true;true
9360;Screaming Vengeance;lrhand;true;1640;1;1;wood;a;318;0;crossbow;10;-1.00000;0;0;0;303;9;121;-1;32000000;0;true;true;true;true
9361;Screaming Vengeance - Cheap Shot;lrhand;true;1640;1;1;wood;a;318;0;crossbow;10;-1.00000;0;0;0;303;9;121;-1;0;0;true;true;true;true
9362;Screaming Vengeance - Focus;lrhand;true;1640;1;1;wood;a;318;0;crossbow;10;-1.00000;0;0;0;303;9;121;-1;0;0;true;true;true;true
9363;Screaming Vengeance - Quick Recovery;lrhand;true;1640;1;1;wood;a;318;0;crossbow;10;-1.00000;0;0;0;303;9;121;-1;0;0;true;true;true;true
9364;Laevateinn;rhand;true;1300;1;1;wood;s;255;0;rapier;10;-1.00000;0;0;0;406;0;132;-1;0;0;true;true;true;true
9365;Laevateinn - Haste;rhand;true;1300;1;1;wood;s;255;0;rapier;10;-1.00000;0;0;0;406;0;132;-1;0;0;true;true;true;true
9366;Laevateinn - Health;rhand;true;1300;1;1;wood;s;255;0;rapier;10;-1.00000;0;0;0;406;0;132;-1;0;0;true;true;true;true
9367;Laevateinn - Focus;rhand;true;1300;1;1;wood;s;255;0;rapier;10;-1.00000;0;0;0;406;0;132;-1;0;0;true;true;true;true
9368;Gram;lrhand;true;1800;1;1;wood;s;304;0;ancient;6;2.00000;0;0;0;350;0;132;-1;0;0;true;true;true;true
9369;Gram - Haste;lrhand;true;1800;1;1;wood;s;304;0;ancient;6;2.00000;0;0;0;350;0;132;-1;0;0;true;true;true;true
9370;Gram - Health;lrhand;true;1800;1;1;wood;s;304;0;ancient;6;2.00000;0;0;0;350;0;132;-1;0;0;true;true;true;true
9371;Gram - Focus;lrhand;true;1800;1;1;wood;s;304;0;ancient;6;2.00000;0;0;0;350;0;132;-1;0;0;true;true;true;true
9372;Sarnga;lrhand;true;1600;1;1;wood;s;356;0;crossbow;10;-1.00000;0;0;0;303;9;132;-1;0;0;true;true;true;true
9373;Sarnga - Cheap Shot;lrhand;true;1600;1;1;wood;s;356;0;crossbow;10;-1.00000;0;0;0;303;9;132;-1;0;0;true;true;true;true
9374;Sarnga - Focus;lrhand;true;1600;1;1;wood;s;356;0;crossbow;10;-1.00000;0;0;0;303;9;132;-1;0;0;true;true;true;true
9375;Sarnga - Critical Slow;lrhand;true;1600;1;1;wood;s;356;0;crossbow;10;-1.00000;0;0;0;303;9;132;-1;0;0;true;true;true;true
9376;Dynasty Rapier;rhand;true;1280;1;1;wood;s80;278;0;rapier;10;-1.00000;0;0;0;406;0;140;-1;0;6132;true;true;true;true
9377;Dynasty Rapier - Focus;rhand;true;1280;1;1;wood;s80;278;0;rapier;10;-1.00000;0;0;0;406;0;140;-1;0;6132;true;true;true;true
9378;Dynasty Rapier - Health;rhand;true;1280;1;1;wood;s80;278;0;rapier;10;-1.00000;0;0;0;406;0;140;-1;0;6132;true;true;true;true
9379;Dynasty Rapier - Light;rhand;true;384;1;1;wood;s80;278;0;rapier;10;-1.00000;0;0;0;406;0;140;-1;0;6132;true;true;true;true
9380;Dynasty Ancient Sword;lrhand;true;1800;1;1;wood;s80;332;0;ancient;6;2.00000;0;0;0;350;0;140;-1;0;6132;true;true;true;true
